
============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1182***1626069986.044591***COMMAND:HEARTBEAT_MESSAGE***     175057***    175061*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1181***1626069986.044346***COMMAND:HEARTBEAT_MESSAGE***     175057***    175062*** 

WifiSignalStrength= -75.322954 dBm*** WifiNoise= -93.965985 dBm 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***203***1626069986.44***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607788,lon=149.1652222,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3607788,lon=149.1652222,alt=614.04#last_heartbeat|0.748495700001#battery|Battery:voltage=12.242,current=26.08,level=67#velocity|[3.07, 0.0, -0.01]#attitude|Attitude:pitch=-0.217620849609,yaw=0.00259803119116,roll=-0.00578996073455#airspeed|3.08999991417#groundspeed|3.08999991417heading|0#***     175433***    175447*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***DISTANCE***276.41745045***-0.890556000915***     175433***    175448*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***204***1626069986.47***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607795,lon=149.1652221,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3607795,lon=149.1652221,alt=614.04#last_heartbeat|0.756441799999#battery|Battery:voltage=12.242,current=26.0,level=67#velocity|[3.0, 0.01, -0.02]#attitude|Attitude:pitch=-0.223279684782,yaw=0.00247912714258,roll=-0.00589231727645#airspeed|3.0#groundspeed|3.0heading|0#***     175453***    175473*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***DISTANCE***276.32839485***-0.868292102237***     175453***    175474*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1185***1626069986.545991***COMMAND:HEARTBEAT_MESSAGE***     175506***    175509*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1183***1626069986.545393***COMMAND:HEARTBEAT_MESSAGE***     175506***    175510*** 
METRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3608317,lon=149.1652223,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3608317,lon=149.1652223,alt=614.04#last_heartbeat|0.8105773#battery|Battery:voltage=12.242,current=25.67,level=68#velocity|[3.0, 0.0, -0.02]#attitude|Attitude:pitch=-0.185129702091,yaw=-0.00722838565707,roll=-0.000378998287488#airspeed|3.07999992371#groundspeed|3.07999992371heading|359#*** 

 TELEMETRY Recvd: @@@U_002***DISTANCE***270.51751695***-0.868292099073*** 

>>>>>> X-Value:  270.51751695  ;  Y-Value:  -0.868292099073 <<<<<<

X 	 270.517517 	 Y 	 -0.868292

 TELEMETRY Recvd: @@@U_001***202***1626069985.34***SENSOR|*** 

 TELEMETRY Recvd: @@@U_000***202***1626069985.4***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3608054,lon=149.1652222,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3608054,lon=149.1652222,alt=614.04#last_heartbeat|0.6894258#battery|Battery:voltage=12.242,current=26.0,level=68#velocity|[3.06, 0.01, -0.02]#attitude|Attitude:pitch=-0.200534805655,yaw=0.00179458037019,roll=-0.000564107496757#airspeed|3.08999991417#groundspeed|3.08999991417heading|0#*** 

 TELEMETRY Recvd: @@@U_000***DISTANCE***273.45635175***-0.890556000915*** 

>>>>>> X-Value:  273.45635175  ;  Y-Value:  -0.890556000915 <<<<<<

X 	 273.456360 	 Y 	 -0.890556

 TELEMETRY Recvd: @@@U_001***203***1626069985.46***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3608054,lon=149.1652221,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3608054,lon=149.1652221,alt=614.04#last_heartbeat|0.748058599999#battery|Battery:voltage=12.242,current=25.92,level=68#velocity|[3.03, 0.02, -0.01]#attitude|Attitude:pitch=-0.181190431118,yaw=0.00183130078949,roll=-0.000150704639964#airspeed|3.08999991417#groundspeed|3.08999991417heading|0#*** 

 TELEMETRY Recvd: @@@U_001***DISTANCE***273.4452198***-0.868292102237*** 

>>>>>> X-Value:  273.4452198  ;  Y-Value:  -0.868292102237 <<<<<<

X 	 273.445221 	 Y 	 -0.868292

 TELEMETRY Recvd: @@@U_002***202***1626069985.51***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607987,lon=149.1652221,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3607987,lon=149.1652221,alt=614.04#last_heartbeat|0.7498101#battery|Battery:voltage=12.242,current=25.84,level=68#velocity|[3.03, 0.01, -0.02]#attitude|Attitude:pitch=-0.200552195311,yaw=0.00181203812826,roll=-1.77569709194e-05#airspeed|3.08999991417#groundspeed|3.08999991417heading|0#*** 

 TELEMETRY Recvd: @@@U_002***DISTANCE***274.19106045***-0.890556000915*** 

>>>>>> X-Value:  274.19106045  ;  Y-Value:  -0.890556000915 <<<<<<

X 	 274.191071 	 Y 	 -0.890556

 TELEMETRY Recvd: @@@U_000***203***1626069986.44***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607788,lon=149.1652222,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3607788,lon=149.1652222,alt=614.04#last_heartbeat|0.748495700001#battery|Battery:voltage=12.242,current=26.08,level=67#velocity|[3.07, 0.0, -0.01]#attitude|Attitude:pitch=-0.217620849609,yaw=0.00259803119116,roll=-0.00578996073455#airspeed|3.08999991417#groundspeed|3.08999991417heading|0#*** 

 TELEMETRY Recvd: @@@U_000***DISTANCE***276.41745045***-0.890556000915*** 

>>>>>> X-Value:  276.41745045  ;  Y-Value:  -0.890556000915 <<<<<<

X 	 276.417450 	 Y 	 -0.890556

 TELEMETRY Recvd: @@@U_001***204***1626069986.47***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607795,lon=149.1652221,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3607795,lon=149.1652221,alt=614.04#last_heartbeat|0.756441799999#battery|Battery:voltage=12.242,current=26.0,level=67#velocity|[3.0, 0.01, -0.02]#attitude|Attitude:pitch=-0.223279684782,yaw=0.00247912714258,roll=-0.00589231727645#airspeed|3.0#groundspeed|3.0heading|0#*** 

 TELEMETRY Recvd: @@@U_001***DISTANCE***276.32839485***-0.868292102237*** 

>>>>>> X-Value:  276.32839485  ;  Y-Value:  -0.868292102237 <<<<<<

X 	 276.328400 	 Y 	 -0.868292

 TELEMETRY Recvd: @@@U_002***203***1626069986.56***TELEMETRY#location.global_rel
============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1184***1626069986.545768***COMMAND:HEARTBEAT_MESSAGE***     175506***    175511*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***203***1626069986.56***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607721,lon=149.165222,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3607721,lon=149.165222,alt=614.04#last_heartbeat|0.8487665#battery|Battery:voltage=12.242,current=26.0,level=67#velocity|[3.07, 0.0, -0.01]#attitude|Attitude:pitch=-0.205260783434,yaw=-0.000430019950727,roll=-0.00326214800589#airspeed|3.11999988556#groundspeed|3.11999988556heading|359#***     175510***    175528*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***DISTANCE***277.15215915***-0.901687950255***     175510***    175529*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1188***1626069986.587321***COMMAND:GO_FORWARD***     175529***    175532*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1186***1626069986.586708***COMMAND:GO_FORWARD***     175529***    175533*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1187***1626069986.587086***COMMAND:GO_FORWARD***     175529***    175534*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1191***1626069987.047134***COMMAND:HEARTBEAT_MESSAGE***     175937***    175940*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1189***1626069987.046744***COMMAND:HEARTBEAT_MESSAGE***     175937***    175941*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1190***1626069987.046985***COMMAND:HEARTBEAT_MESSAGE***     175937***    175942*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***204***1626069987.35***SENSOR|***     176213***    176232*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***204***1626069987.45***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607522,lon=149.165222,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3607522,lon=149.165222,alt=614.04#last_heartbeat|0.755967#battery|Battery:voltage=12.242,current=26.0,level=67#velocity|[3.0, 0.02, -0.02]#attitude|Attitude:pitch=-0.207407802343,yaw=-0.00065632321639,roll=0.00380521849729#airspeed|3.09999990463#groundspeed|3.09999990463heading|359#***     176303***    176322*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***DISTANCE***279.37854915***-0.912819899594***     176303***    176323*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***205***1626069987.47***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.360753,lon=149.1652219,alt=30.02#location.global_frame|LocationGlobal:lat=-35.360753,lon=149.1652219,alt=614.04#last_heartbeat|0.7534244#battery|Battery:voltage=12.242,current=26.08,level=67#velocity|[3.04, 0.02, -0.02]#attitude|Attitude:pitch=-0.214460045099,yaw=-0.000578412786126,roll=0.0036487118341#airspeed|3.09999990463#groundspeed|3.09999990463heading|359#***     176323***    176336*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***DISTANCE***279.278361599***-0.890556000915***     176323***    176337*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1194***1626069987.548357***COMMAND:HEARTBEAT_MESSAGE***     176375***    176379*** 

>>>>>> Average Network Delay for command packets: 5.083333 MilliSec.

LteSignalStrength= 0.006372 dBm*** LteSINR= 13432789053669.501953 dBm 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1192***1626069987.547906***COMMAND:HEARTBEAT_MESSAGE***     176375***    176380*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1193***1626069987.548158***COMMAND:HEARTBEAT_MESSAGE***     176375***    176382*** 

WifiSignalStrength= -75.322954 dBm*** WifiNoise= -93.965985 dBm 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***205***1626069987.6***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607455,lon=149.165222,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3607455,lon=149.165222,alt=614.04#last_heartbeat|0.9017657#battery|Battery:voltage=12.242,current=26.25,level=67#velocity|[3.02, 0.02, -0.02]#attitude|Attitude:pitch=-0.208471432328,yaw=0.00293630757369,roll=0.000595177116338#airspeed|3.07999992371#groundspeed|3.07999992371heading|0#***     176417***    176436*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***DISTANCE***280.11325785***-0.901687950255***     176417***    176437*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1195***1626069987.760509***COMMAND:GO_FORWARD***     176551***    176554*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1196***1626069987.760844***COMMAND:GO_FORWARD***     176551***    176555*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1197***1626069987.761102***COMMAND:GO_FORWARD***     176551***    176556*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1198***1626069988.048925***COMMAND:HEARTBEAT_MESSAGE***     176825***    176828*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1199***1626069988.049218***COMMAND:HEARTBEAT_MESSAGE***     176825***    176829*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1200***1626069988.049383***COMMAND:HEARTBEAT_MESSAGE***     176825***    176830*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***205***1626069988.34***SENSOR|***     177097***    177119*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***206***1626069988.46***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607191,lon=149.165222,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3607191,lon=149.165222,alt=614.03#last_heartbeat|0.7591419#battery|Battery:voltage=12.242,current=26.0,level=67#velocity|[2.99, 0.01, -0.01]#attitude|Attitude:pitch=-0.216043353081,yaw=0.00268328445964,roll=-0.00290460279211#airspeed|3.05999994278#groundspeed|3.05999994278heading|0#***     177201***    177213*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***DISTANCE***283.0632246***-0.912819899594***     177201***    177214*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***206***1626069988.52***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607197,lon=149.1652219,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3607197,lon=149.1652219,alt=614.03#last_heartbeat|0.8006413#battery|Battery:voltage=12.242,current=26.0,level=67#velocity|[3.0, 0.02, -0.01]#attitude|Attitude:pitch=-0.214621305466,yaw=0.00267430371605,roll=-0.00277245347388#airspeed|3.06999993324#groundspeed|3.06999993324heading|0#***     177247***    177266*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***DISTANCE***282.98530095***-0.890556000915***     177247***    177267*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1203***1626069988.550586***COMMAND:HEARTBEAT_MESSAGE***     177270***    177273*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1201***1626069988.55011***COMMAND:HEARTBEAT_MESSAGE***     177270***    177275*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1202***1626069988.550431***COMMAND:HEARTBEAT_MESSAGE***     177270***    177276*** 
ative_frame|LocationGlobalRelative:lat=-35.3607721,lon=149.165222,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3607721,lon=149.165222,alt=614.04#last_heartbeat|0.8487665#battery|Battery:voltage=12.242,current=26.0,level=67#velocity|[3.07, 0.0, -0.01]#attitude|Attitude:pitch=-0.205260783434,yaw=-0.000430019950727,roll=-0.00326214800589#airspeed|3.11999988556#groundspeed|3.11999988556heading|359#*** 

 TELEMETRY Recvd: @@@U_002***DISTANCE***277.15215915***-0.901687950255*** 

>>>>>> X-Value:  277.15215915  ;  Y-Value:  -0.901687950255 <<<<<<

X 	 277.152161 	 Y 	 -0.901688

 TELEMETRY Recvd: @@@U_002***204***1626069987.35***SENSOR|*** 

 TELEMETRY Recvd: @@@U_000***204***1626069987.45***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607522,lon=149.165222,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3607522,lon=149.165222,alt=614.04#last_heartbeat|0.755967#battery|Battery:voltage=12.242,current=26.0,level=67#velocity|[3.0, 0.02, -0.02]#attitude|Attitude:pitch=-0.207407802343,yaw=-0.00065632321639,roll=0.00380521849729#airspeed|3.09999990463#groundspeed|3.09999990463heading|359#*** 

 TELEMETRY Recvd: @@@U_000***DISTANCE***279.37854915***-0.912819899594*** 

>>>>>> X-Value:  279.37854915  ;  Y-Value:  -0.912819899594 <<<<<<

X 	 279.378540 	 Y 	 -0.912820

 TELEMETRY Recvd: @@@U_001***205***1626069987.47***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.360753,lon=149.1652219,alt=30.02#location.global_frame|LocationGlobal:lat=-35.360753,lon=149.1652219,alt=614.04#last_heartbeat|0.7534244#battery|Battery:voltage=12.242,current=26.08,level=67#velocity|[3.04, 0.02, -0.02]#attitude|Attitude:pitch=-0.214460045099,yaw=-0.000578412786126,roll=0.0036487118341#airspeed|3.09999990463#groundspeed|3.09999990463heading|359#*** 

 TELEMETRY Recvd: @@@U_001***DISTANCE***279.278361599***-0.890556000915*** 

>>>>>> X-Value:  279.278361599  ;  Y-Value:  -0.890556000915 <<<<<<

X 	 279.278351 	 Y 	 -0.890556

 TELEMETRY Recvd: @@@U_002***205***1626069987.6***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607455,lon=149.165222,alt=30.02#location.global_frame|LocationGlobal:lat=-35.3607455,lon=149.165222,alt=614.04#last_heartbeat|0.9017657#battery|Battery:voltage=12.242,current=26.25,level=67#velocity|[3.02, 0.02, -0.02]#attitude|Attitude:pitch=-0.208471432328,yaw=0.00293630757369,roll=0.000595177116338#airspeed|3.07999992371#groundspeed|3.07999992371heading|0#*** 

 TELEMETRY Recvd: @@@U_002***DISTANCE***280.11325785***-0.901687950255*** 

>>>>>> X-Value:  280.11325785  ;  Y-Value:  -0.901687950255 <<<<<<

X 	 280.113251 	 Y 	 -0.901688

 TELEMETRY Recvd: @@@U_000***205***1626069988.34***SENSOR|*** 

 TELEMETRY Recvd: @@@U_000***206***1626069988.46***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3607191,lon=149.165222,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3607191,lon=149.165222,alt=614.03#last_heartbeat|0.7591419#battery|Battery:voltage=12.242,current=26.0,level=67#velocity|[2.99, 0.01, -0.01]#attitude|Attitude:pitch=-0.216043353081,yaw=0.00268328445964,roll=-0.00290460279211#airspeed|3.05999994278#groundspeed|3.05999994278heading|0#*** 
