
============GCS to UAV: Control Commands===========
 Publish MSG : @@@U_003***155***1627597478.67***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3614571,lon=149.1652347,alt=20.0#location.global_frame|LocationGlobal:lat=-35.3614571,lon=149.1652347,alt=604.01#last_heartbeat|0.000119282980449#battery|Battery:voltage=12.242,current=26.08,level=79#velocity|[2.9, 0.0, 0.0]#attitude|Attitude:pitch=-0.178551495075,yaw=-0.0031900962349,roll=0.00829619169235#airspeed|2.97000002861#groundspeed|2.97000002861heading|359#***      60704***     60725*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***DISTANCE***200.94282945***-0.144715347736***      60704***     60725*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1527***1627597478.813364***COMMAND:HEARTBEAT_MESSAGE***      60742***     60745*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1528***1627597478.813531***COMMAND:HEARTBEAT_MESSAGE***      60742***     60747*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***1530***1627597478.813898***COMMAND:HEARTBEAT_MESSAGE***      60742***     60749*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1526***1627597478.813085***COMMAND:HEARTBEAT_MESSAGE***      60742***     60751*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***1529***1627597478.81371***COMMAND:HEARTBEAT_MESSAGE***      60742***     60752*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***155***1627597478.93***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3614612,lon=149.1652342,alt=30.0#location.global_frame|LocationGlobal:lat=-35.3614612,lon=149.1652342,alt=614.02#last_heartbeat|0.153129889979#battery|Battery:voltage=12.242,current=25.67,level=79#velocity|[2.8, 0.03, 0.0]#attitude|Attitude:pitch=-0.147830843925,yaw=0.000819879060145,roll=0.0101979495957#airspeed|2.98000001907#groundspeed|2.98000001907heading|0#***      60772***     60791*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***DISTANCE***200.54207925***-0.233770951941***      60772***     60792*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***152***1627597478.98***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3615239,lon=149.1652347,alt=20.0#location.global_frame|LocationGlobal:lat=-35.3615239,lon=149.1652347,alt=604.01#last_heartbeat|0.203215727#battery|Battery:voltage=12.242,current=25.5,level=79#velocity|[2.7, 0.01, 0.0]#attitude|Attitude:pitch=-0.131589218974,yaw=0.000612524047028,roll=0.00771486246958#airspeed|2.95000004768#groundspeed|2.95000004768heading|0#***      60790***     60810*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***DISTANCE***193.4287632***-0.0333958480173***      60790***     60810*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1533***1627597479.315071***COMMAND:HEARTBEAT_MESSAGE***      60904***     60908*** 

>>>>>> Average Network Delay for command packets: 6.525000 MilliSec.

LteSignalStrength= 0.006705 dBm*** LteSINR= 14135386897017.310547 dBm 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1531***1627597479.314599***COMMAND:HEARTBEAT_MESSAGE***      60904***     60909*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1532***1627597479.314882***COMMAND:HEARTBEAT_MESSAGE***      60904***     60910*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***1535***1627597479.315427***COMMAND:HEARTBEAT_MESSAGE***      60904***     60911*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***1534***1627597479.315247***COMMAND:HEARTBEAT_MESSAGE***      60904***     60912*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***153***1627597479.3***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3614535,lon=149.1652347,alt=20.0#location.global_frame|LocationGlobal:lat=-35.3614535,lon=149.1652347,alt=604.01#last_heartbeat|0.506844319985#battery|Battery:voltage=12.242,current=25.75,level=79#velocity|[2.77, 0.02, 0.0]#attitude|Attitude:pitch=-0.174095526338,yaw=0.00359204178676,roll=0.00625993637368#airspeed|2.89999985695#groundspeed|2.89999985695heading|0#***      60898***     60917*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***DISTANCE***201.232260149***0.0779236517016***      60898***     60918*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***137***1627597479.47***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.363261,lon=149.1652299,alt=0.0#location.global_frame|LocationGlobal:lat=-35.363261,lon=149.1652299,alt=583.99#last_heartbeat|0.505992279039#battery|Battery:voltage=12.587,current=0.0,level=100#velocity|[-0.01, 0.02, 0.0]#attitude|Attitude:pitch=0.00137718790211,yaw=-0.322646617889,roll=0.000942671613302#airspeed|0.0#groundspeed|0.0heading|341#***      60950***     60967*** 


WifiSignalStrength= -73.783019 dBm*** WifiNoise= -93.965985 dBm 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***156***1627597479.68***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3614323,lon=149.1652347,alt=20.0#location.global_frame|LocationGlobal:lat=-35.3614323,lon=149.1652347,alt=604.01#last_heartbeat|4.70459926873e-05#battery|Battery:voltage=12.242,current=26.0,level=79#velocity|[2.8, 0.02, -0.01]#attitude|Attitude:pitch=-0.214255854487,yaw=-0.00233963201754,roll=0.00715108867735#airspeed|2.81999993324#groundspeed|2.81999993324heading|359#***      61024***     61043*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***DISTANCE***203.70355305***-0.144715347736***      61024***     61044*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***153***1627597479.75***SENSOR|***      61046***     61058*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1537***1627597479.816178***COMMAND:HEARTBEAT_MESSAGE***      61068***     61071*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1536***1627597479.815912***COMMAND:HEARTBEAT_MESSAGE***      61068***     61073*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***1540***1627597479.816734***COMMAND:HEARTBEAT_MESSAGE***      61068***     61074*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1538***1627597479.816368***COMMAND:HEARTBEAT_MESSAGE***      61068***     61075*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***1539***1627597479.816549***COMMAND:HEARTBEAT_MESSAGE***      61068***     61077*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***156***1627597479.97***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3614366,lon=149.1652343,alt=30.0#location.global_frame|LocationGlobal:lat=-35.3614366,lon=149.1652343,alt=614.02#last_heartbeat|0.200902214972#battery|Battery:voltage=12.242,current=26.0,level=78#velocity|[2.9, 0.04, -0.01]#attitude|Attitude:pitch=-0.21213927865,yaw=-0.00771967880428,roll=0.00731620797887#airspeed|2.84999990463#groundspeed|2.84999990463heading|359#***      61116***     61128*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***DISTANCE***203.28053895***-0.222638999438***      61116***     61129*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***154***1627597480.01***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3615,lon=149.1652347,alt=20.0#location.global_frame|LocationGlobal:lat=-35.3615,lon=149.1652347,alt=604.01#last_heartbeat|0.251023174031#battery|Battery:voltage=12.242,current=26.0,level=79#velocity|[2.84, 0.02, -0.01]#attitude|Attitude:pitch=-0.224439308047,yaw=-0.00773176783696,roll=0.00520815048367#airspeed|2.77999997139#groundspeed|2.77999997139heading|359#***      61130***     61150*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***DISTANCE***196.08929925***-0.0333958480173***      61130***     61151*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1541***1627597480.196442***COMMAND:GO_FORWARD***      61191***     61194*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***1544***1627597480.197248***COMMAND:GO_FORWARD***      61191***     61195*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1543***1627597480.197007***COMMAND:GO_FORWARD***      61191***     61196*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1542***1627597480.196772***COMMAND:GO_FORWARD***      61191***     61197*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***1545***1627597480.197476***COMMAND:GO_FORWARD***      61191***     61198*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1546***1627597480.31708***COMMAND:HEARTBEAT_MESSAGE***      61228***     61231*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1548***1627597480.317593***COMMAND:HEARTBEAT_MESSAGE***      61228***     61232*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1547***1627597480.317372***COMMAND:HEARTBEAT_MESSAGE***      61228***     61233*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***1549***1627597480.317708***COMMAND:HEARTBEAT_MESSAGE***      61228***     61234*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***1550***1627597480.317902***COMMAND:HEARTBEAT_MESSAGE***      61228***     61235*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***154***1627597480.3***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3614283,lon=149.1652348,alt=20.0#location.global_frame|LocationGlobal:lat=-35.3614283,lon=149.1652348,alt=604.01#last_heartbeat|0.501489536022#battery|Battery:voltage=12.242,current=26.17,level=78#velocity|[2.9, 0.02, -0.01]#attitude|Attitude:pitch=-0.186687871814,yaw=-0.00510024372488,roll=0.00398546457291#airspeed|2.95000004768#groundspeed|2.95000004768heading|359#***      61222***     61241*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***DISTANCE***204.03751155***0.0890556010407***      61222***     61242*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***138***1627597480.52***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.363261,lon=149.1652299,alt=0.0#location.global_frame|LocationGlobal:lat=-35.363261,lon=149.1652299,alt=583.99#last_heartbeat|0.547830051044#battery|Battery:voltage=12.587,current=0.0,level=100#velocity|[-0.01, 0.02, 0.0]#attitude|Attitude:pitch=0.00136201642454,yaw=-0.322658896446,roll=0.000931776943617#airspeed|0.0#groundspeed|0.0heading|341#***      61291***     61310*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***157***1627597480.73***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3614069,lon=149.1652348,alt=20.01#location.global_frame|LocationGlobal:lat=-35.3614069,lon=149.1652348,alt=604.02#last_heartbeat|0.0501668170327#battery|Battery:voltage=12.242,current=25.75,level=78#velocity|[2.84, 0.01, 0.0]#attitude|Attitude:pitch=-0.172366738319,yaw=-0.000391380803194,roll=0.00410975236446#airspeed|2.97000002861#groundspeed|2.97000002861heading|359#***      61370***     61389*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***DISTANCE***206.53106835***-0.133583398397***      61370***     61390*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1551***1627597480.818562***COMMAND:HEARTBEAT_MESSAGE***      61400***     61404*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***1555***1627597480.819154***COMMAND:HEARTBEAT_MESSAGE***      61400***     61405*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1552***1627597480.818762***COMMAND:HEARTBEAT_MESSAGE***      61400***     61407*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1553***1627597480.818898***COMMAND:HEARTBEAT_MESSAGE***      61400***     61409*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***1554***1627597480.819031***COMMAND:HEARTBEAT_MESSAGE***      61400***     61410*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***157***1627597481.02***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3614113,lon=149.1652344,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3614113,lon=149.1652344,alt=614.03#last_heartbeat|0.253448898904#battery|Battery:voltage=12.242,current=26.0,level=78#velocity|[2.84, 0.03, -0.01]#attitude|Attitude:pitch=-0.199107304215,yaw=0.00225524860434,roll=0.00507633993402#airspeed|2.89999985695#groundspeed|2.89999985695heading|0#***      61469***     61488*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***DISTANCE***206.0969223***-0.211507050099***      61470***     61489*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***155***1627597481.06***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3614744,lon=149.1652348,alt=20.01#location.global_frame|LocationGlobal:lat=-35.3614744,lon=149.1652348,alt=604.02#last_heartbeat|0.253171785967#battery|Battery:voltage=12.242,current=26.17,level=78#velocity|[2.86, 0.0, -0.01]#attitude|Attitude:pitch=-0.197477549314,yaw=0.00236620032229,roll=0.00275009032339#airspeed|2.95000004768#groundspeed|2.95000004768heading|0#***      61484***     61496*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***DISTANCE***198.93907845***-0.0222638986782***      61484***     61497*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1556***1627597481.319816***COMMAND:HEARTBEAT_MESSAGE***      61576***     61579*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***1559***1627597481.320335***COMMAND:HEARTBEAT_MESSAGE***      61576***     61580*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1558***1627597481.3202***COMMAND:HEARTBEAT_MESSAGE***      61576***     61581*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1557***1627597481.320054***COMMAND:HEARTBEAT_MESSAGE***      61576***     61582*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***1560***1627597481.320468***COMMAND:HEARTBEAT_MESSAGE***      61576***     61583*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***155***1627597481.35***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3613968,lon=149.1652348,alt=20.01#location.global_frame|LocationGlobal:lat=-35.3613968,lon=149.1652348,alt=604.02#last_heartbeat|0.548735007062#battery|Battery:voltage=12.242,current=26.33,level=78#velocity|[2.88, 0.0, -0.01]#attitude|Attitude:pitch=-0.206000506878,yaw=0.00205752975307,roll=0.00346353650093#airspeed|2.89999985695#groundspeed|2.89999985695heading|0#***      61582***     61607*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***DISTANCE***207.544075799***0.0890556010407***      61583***     61607*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***139***1627597481.55***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.363261,lon=149.1652299,alt=0.0#location.global_frame|LocationGlobal:lat=-35.363261,lon=149.1652299,alt=583.99#last_heartbeat|0.548131493968#battery|Battery:voltage=12.587,current=0.0,level=100#velocity|[-0.01, 0.02, 0.0]#attitude|Attitude:pitch=0.00133731763344,yaw=-0.322647333145,roll=0.00095064326888#airspeed|0.0#groundspeed|0.0heading|341#***      61648***     61667*** 
