
============GCS to UAV: Control Commands===========
============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***DISTANCE***322.9601334***0.667916998314***      88239***     88252*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***1064***1626159017.871594***COMMAND:HEARTBEAT_MESSAGE***      88391***     88394*** 

>>>>>> Average Network Delay for command packets: 5.750000 MilliSec.

LteSignalStrength= 0.002497 dBm*** LteSINR= 5263755751321.807617 dBm 

0#last_heartbeat|0.7693701#battery|Battery:voltage=12.242,current=26.08,level=77#velocity|[4.43, -0.02, 0.0]#attitude|Attitude:pitch=-0.250133782625,yaw=-0.00111339485738,roll=0.00255627022125#airspeed|4.63000011444#groundspeed|4.63000011444heading|359#*** 

 TELEMETRY Recvd: @@@U_002***DISTANCE***317.0156721***0.712444798834*** 

>>>>>> X-Value:  317.0156721  ;  Y-Value:  0.712444798834 <<<<<<

X 	 317.015686 	 Y 	 0.712445

 TELEMETRY Recvd: @@@U_000***144***1626159016.6***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.360399,lon=149.1652368,alt=30.01#location.global_frame|LocationGlobal:lat=-35.360399,lon=149.1652368,alt=614.0#last_heartbeat|0.1014801#battery|Battery:voltage=12.242,current=26.25,level=77#velocity|[4.37, -0.03, -0.01]#attitude|Attitude:pitch=-0.276281028986,yaw=0.000568243849557,roll=0.00145367812365#airspeed|4.46999979019#groundspeed|4.46999979019heading|0#*** 

 TELEMETRY Recvd: @@@U_000***DISTANCE***318.6186729***0.701312849495*** 

>>>>>> X-Value:  318.6186729  ;  Y-Value:  0.701312849495 <<<<<<

X 	 318.618683 	 Y 	 0.701313

 TELEMETRY Recvd: @@@U_003***144***1626159016.88***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603941,lon=149.1652364,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3603941,lon=149.1652364,alt=614.0#last_heartbeat|0.3352954#battery|Battery:voltage=12.193,current=26.75,level=77#velocity|[4.37, -0.02, -0.01]#attitude|Attitude:pitch=-0.302858144045,yaw=0.000119814401842,roll=0.00115972745698#airspeed|4.40999984741#groundspeed|4.40999984741heading|0#*** 

 TELEMETRY Recvd: @@@U_003***DISTANCE***319.16413845***0.667916998314*** 

>>>>>> X-Value:  319.16413845  ;  Y-Value:  0.667916998314 <<<<<<

X 	 319.164124 	 Y 	 0.667917

 TELEMETRY Recvd: @@@U_001***144***1626159016.93***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603873,lon=149.1652367,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3603873,lon=149.1652367,alt=614.0#last_heartbeat|0.4527588#battery|Battery:voltage=12.193,current=26.75,level=77#velocity|[4.48, -0.04, -0.02]#attitude|Attitude:pitch=-0.324066966772,yaw=-0.00125868606847,roll=0.00248113181442#airspeed|4.46000003815#groundspeed|4.46000003815heading|359#*** 

 TELEMETRY Recvd: @@@U_001***DISTANCE***319.92111105***0.690180900156*** 

>>>>>> X-Value:  319.92111105  ;  Y-Value:  0.690180900156 <<<<<<

X 	 319.921112 	 Y 	 0.690181

 TELEMETRY Recvd: @@@U_000***145***1626159016.94***SENSOR|*** 

 TELEMETRY Recvd: @@@U_002***145***1626159017.28***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603749,lon=149.1652366,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3603749,lon=149.1652366,alt=614.0#last_heartbeat|0.7808868#battery|Battery:voltage=12.193,current=27.08,level=77#velocity|[4.54, -0.04, -0.02]#attitude|Attitude:pitch=-0.334832519293,yaw=-0.0009585491498,roll=0.00413588946685#airspeed|4.46999979019#groundspeed|4.46999979019heading|359#*** 

 TELEMETRY Recvd: @@@U_002***DISTANCE***321.30147285***0.690180896992*** 

>>>>>> X-Value:  321.30147285  ;  Y-Value:  0.690180896992 <<<<<<

X 	 321.301483 	 Y 	 0.690181

 TELEMETRY Recvd: @@@U_000***146***1626159017.64***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.36036,lon=149.1652365,alt=30.0#location.global_frame|LocationGlobal:lat=-35.36036,lon=149.1652365,alt=613.99#last_heartbeat|0.1505552#battery|Battery:voltage=12.193,current=27.08,level=77#velocity|[4.64, -0.04, -0.01]#attitude|Attitude:pitch=-0.334287434816,yaw=-0.00124711426906,roll=0.00590466242284#airspeed|4.53999996185#groundspeed|4.53999996185heading|359#*** 

 TELEMETRY Recvd: @@@U_000***DISTANCE***322.9601334***0.667916998314*** 

>>>>>> X-Value:  322.9601334  ;  Y-Value:  0.667916998314 <<<<<<

X 	 322.960144 	 Y 	 0.667917

 TELEMETRY Recvd: @@@U_003***145***1626159017.88***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603545,lon=149.165236,alt=30.0#location.global_frame|LocationGlobal:lat=-35.3603545,lon=149.165236,alt=613.99#last_heartbeat|0.3642521#battery|Battery:vol
============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1062***1626159017.871139***COMMAND:HEARTBEAT_MESSAGE***      88391***     88395*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1063***1626159017.871374***COMMAND:HEARTBEAT_MESSAGE***      88391***     88396*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1061***1626159017.870762***COMMAND:HEARTBEAT_MESSAGE***      88391***     88397*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***145***1626159017.88***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603545,lon=149.165236,alt=30.0#location.global_frame|LocationGlobal:lat=-35.3603545,lon=149.165236,alt=613.99#last_heartbeat|0.3642521#battery|Battery:voltage=12.193,current=27.0,level=77#velocity|[4.72, -0.02, -0.01]#attitude|Attitude:pitch=-0.325970411301,yaw=0.0010180817917,roll=0.00346807390451#airspeed|4.71000003815#groundspeed|4.71000003815heading|0#***      88395***     88409*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***DISTANCE***323.57239065***0.623389197793***      88395***     88410*** 


WifiSignalStrength= -74.403909 dBm*** WifiNoise= -93.965985 dBm 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***146***1626159017.96***SENSOR|***      88431***     88438*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***145***1626159017.98***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603467,lon=149.1652362,alt=30.0#location.global_frame|LocationGlobal:lat=-35.3603467,lon=149.1652362,alt=613.99#last_heartbeat|0.5008813#battery|Battery:voltage=12.193,current=27.0,level=77#velocity|[4.77, -0.04, 0.0]#attitude|Attitude:pitch=-0.309925168753,yaw=0.00400544842705,roll=0.0017996695824#airspeed|4.78999996185#groundspeed|4.78999996185heading|0#***      88439***     88451*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***DISTANCE***324.44068275***0.634521150296***      88439***     88452*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***146***1626159018.3***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603339,lon=149.1652361,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3603339,lon=149.1652361,alt=614.0#last_heartbeat|0.8154243#battery|Battery:voltage=12.193,current=26.75,level=77#velocity|[4.74, -0.04, 0.0]#attitude|Attitude:pitch=-0.29475069046,yaw=0.00444520032033,roll=0.00167748797685#airspeed|4.7999997139#groundspeed|4.7999997139heading|0#***      88651***     88670*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***DISTANCE***325.86557235***0.634521147132***      88651***     88671*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1065***1626159018.371933***COMMAND:HEARTBEAT_MESSAGE***      88693***     88696*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1066***1626159018.372772***COMMAND:HEARTBEAT_MESSAGE***      88693***     88697*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***1068***1626159018.373998***COMMAND:HEARTBEAT_MESSAGE***      88693***     88698*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1067***1626159018.373445***COMMAND:HEARTBEAT_MESSAGE***      88693***     88700*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1069***1626159018.562519***COMMAND:GO_FORWARD***      88817***     88820*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1070***1626159018.562927***COMMAND:GO_FORWARD***      88817***     88821*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***1072***1626159018.563534***COMMAND:GO_FORWARD***      88817***     88822*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1071***1626159018.563244***COMMAND:GO_FORWARD***      88817***     88824*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***147***1626159018.66***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603087,lon=149.1652358,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3603087,lon=149.1652358,alt=614.0#last_heartbeat|0.1682313#battery|Battery:voltage=12.193,current=26.42,level=77#velocity|[4.61, -0.06, 0.0]#attitude|Attitude:pitch=-0.267665833235,yaw=-0.000577096943744,roll=0.00641734013334#airspeed|4.75999975204#groundspeed|4.75999975204heading|359#***      88869***     88889*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***DISTANCE***328.67082375***0.589993349776***      88869***     88890*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1074***1626159018.875209***COMMAND:HEARTBEAT_MESSAGE***      89011***     89014*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***1076***1626159018.875618***COMMAND:HEARTBEAT_MESSAGE***      89011***     89015*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1075***1626159018.875418***COMMAND:HEARTBEAT_MESSAGE***      89011***     89016*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1073***1626159018.874837***COMMAND:HEARTBEAT_MESSAGE***      89011***     89017*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***147***1626159018.88***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603133,lon=149.1652354,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3603133,lon=149.1652354,alt=614.0#last_heartbeat|0.3989791#battery|Battery:voltage=12.242,current=26.25,level=77#velocity|[4.62, -0.04, 0.0]#attitude|Attitude:pitch=-0.269139736891,yaw=-0.000700438395143,roll=0.00630596093833#airspeed|4.76999998093#groundspeed|4.76999998093heading|359#***      89014***     89033*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***DISTANCE***328.158754049***0.556597498595***      89014***     89034*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***146***1626159018.96***SENSOR|***      89035***     89048*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***147***1626159019.02***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603058,lon=149.1652356,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3603058,lon=149.1652356,alt=614.0#last_heartbeat|0.5491719#battery|Battery:voltage=12.242,current=26.17,level=77#velocity|[4.55, -0.05, 0.0]#attitude|Attitude:pitch=-0.265818178654,yaw=-0.00250791944563,roll=0.0104255061597#airspeed|4.67000007629#groundspeed|4.67000007629heading|359#***      89063***     89087*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***DISTANCE***328.9936503***0.567729447934***      89063***     89088*** 

tage=12.193,current=27.0,level=77#velocity|[4.72, -0.02, -0.01]#attitude|Attitude:pitch=-0.325970411301,yaw=0.0010180817917,roll=0.00346807390451#airspeed|4.71000003815#groundspeed|4.71000003815heading|0#*** 

 TELEMETRY Recvd: @@@U_003***DISTANCE***323.57239065***0.623389197793*** 

>>>>>> X-Value:  323.57239065  ;  Y-Value:  0.623389197793 <<<<<<

X 	 323.572388 	 Y 	 0.623389

 TELEMETRY Recvd: @@@U_003***146***1626159017.96***SENSOR|*** 

 TELEMETRY Recvd: @@@U_001***145***1626159017.98***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603467,lon=149.1652362,alt=30.0#location.global_frame|LocationGlobal:lat=-35.3603467,lon=149.1652362,alt=613.99#last_heartbeat|0.5008813#battery|Battery:voltage=12.193,current=27.0,level=77#velocity|[4.77, -0.04, 0.0]#attitude|Attitude:pitch=-0.309925168753,yaw=0.00400544842705,roll=0.0017996695824#airspeed|4.78999996185#groundspeed|4.78999996185heading|0#*** 

 TELEMETRY Recvd: @@@U_001***DISTANCE***324.44068275***0.634521150296*** 

>>>>>> X-Value:  324.44068275  ;  Y-Value:  0.634521150296 <<<<<<

X 	 324.440674 	 Y 	 0.634521

 TELEMETRY Recvd: @@@U_002***146***1626159018.3***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603339,lon=149.1652361,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3603339,lon=149.1652361,alt=614.0#last_heartbeat|0.8154243#battery|Battery:voltage=12.193,current=26.75,level=77#velocity|[4.74, -0.04, 0.0]#attitude|Attitude:pitch=-0.29475069046,yaw=0.00444520032033,roll=0.00167748797685#airspeed|4.7999997139#groundspeed|4.7999997139heading|0#*** 

 TELEMETRY Recvd: @@@U_002***DISTANCE***325.86557235***0.634521147132*** 

>>>>>> X-Value:  325.86557235  ;  Y-Value:  0.634521147132 <<<<<<

X 	 325.865570 	 Y 	 0.634521

 TELEMETRY Recvd: @@@U_000***147***1626159018.66***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603087,lon=149.1652358,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3603087,lon=149.1652358,alt=614.0#last_heartbeat|0.1682313#battery|Battery:voltage=12.193,current=26.42,level=77#velocity|[4.61, -0.06, 0.0]#attitude|Attitude:pitch=-0.267665833235,yaw=-0.000577096943744,roll=0.00641734013334#airspeed|4.75999975204#groundspeed|4.75999975204heading|359#*** 

 TELEMETRY Recvd: @@@U_000***DISTANCE***328.67082375***0.589993349776*** 

>>>>>> X-Value:  328.67082375  ;  Y-Value:  0.589993349776 <<<<<<

X 	 328.670837 	 Y 	 0.589993

 TELEMETRY Recvd: @@@U_003***147***1626159018.88***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603133,lon=149.1652354,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3603133,lon=149.1652354,alt=614.0#last_heartbeat|0.3989791#battery|Battery:voltage=12.242,current=26.25,level=77#velocity|[4.62, -0.04, 0.0]#attitude|Attitude:pitch=-0.269139736891,yaw=-0.000700438395143,roll=0.00630596093833#airspeed|4.76999998093#groundspeed|4.76999998093heading|359#*** 

 TELEMETRY Recvd: @@@U_003***DISTANCE***328.158754049***0.556597498595*** 

>>>>>> X-Value:  328.158754049  ;  Y-Value:  0.556597498595 <<<<<<

X 	 328.158752 	 Y 	 0.556597

 TELEMETRY Recvd: @@@U_001***146***1626159018.96***SENSOR|*** 

 TELEMETRY Recvd: @@@U_001***147***1626159019.02***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3603058,lon=149.1652356,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3603058,lon=149.1652356,alt=614.0#last_heartbeat|0.5491719#battery|Battery:voltage=12.242,current=26.17,level=77#velocity|[4.55, -0.05, 0.0]#attitude|Attitude:pitch=-0.265818178654,yaw=-0.00250791944563,roll=0.0104255061597#airspeed|4.67000007629#groundspeed|4.67000007629heading|359#*** 

 TELEMETRY Recvd: @@@U_001***DISTANCE***328.9936503***0.567729447934*** 

>>>>>> X-Value:  328.9936503  ;  Y-Value:  0.567729447934 <<<<<<

X 	 328.993652 	 Y 	 0.567729

 TELEMETRY Recvd: @@@U_002***147***1626159019.35***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3602837,lon=149.1652354,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3602837,lon=149.1652354,alt=614.0#last_heartbeat|0.8579799#batte
============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***147***1626159019.35***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3602837,lon=149.1652354,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3602837,lon=149.1652354,alt=614.0#last_heartbeat|0.8579799#battery|Battery:voltage=12.193,current=26.75,level=76#velocity|[4.55, -0.02, -0.02]#attitude|Attitude:pitch=-0.317398577929,yaw=-0.000163229124155,roll=0.011705994606#airspeed|4.57999992371#groundspeed|4.57999992371heading|0#***      89277***     89290*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***DISTANCE***331.45381125***0.556597498595***      89277***     89291*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***1077***1626159019.376748***COMMAND:HEARTBEAT_MESSAGE***      89293***     89296*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***1080***1626159019.377739***COMMAND:HEARTBEAT_MESSAGE***      89293***     89297*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***1078***1626159019.377159***COMMAND:HEARTBEAT_MESSAGE***      89293***     89298*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***1079***1626159019.377436***COMMAND:HEARTBEAT_MESSAGE***      89293***     89299*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***148***1626159019.7***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3602691,lon=149.1652354,alt=30.01#location.global_frame|LocationGlobal:lat=-35.3602691,lon=149.1652354,alt=614.0#last_heartbeat|0.2100976#battery|Battery:voltage=12.193,current=26.92,level=76#velocity|[4.61, -0.01, -0.02]#attitude|Attitude:pitch=-0.330003768206,yaw=0.00171407463495,roll=0.00873393658549#airspeed|4.58999967575#groundspeed|4.58999967575heading|0#***      89511***     89523*** 
